opinion | drive | operating | system | desktop | device | purpose | version | chance | implementation | work | location | edit | install | snag | halt | point | prepare | take | place | try | good | garbage | start | screen | machine | time | scratch | instal | couple | star | description | incident | product | os | house | look | path | issue | performance | refinement | process | sit | internet | day | fluff | convenience | presence | world | moment | go | computer | annoyance | scroll | bar | window | menu | distract | goof | review | title | upgrade | message | indicate | installation | indication | deal | hold | road | disk | get | packaging | fault | win,"=============================
My Final Opinion On Windows 8
=============================

I've plugged in the Windows 7 drive to access things on it, and I really don't want to plug the Windows 8 drive back in (even though I could simply take the cables out of one and put them into the other directly below it). Windows 8 really is a lame operating system; it should come in both desktop and handheld device versions, not a hybrid all-purpose version, but that's just my opinion. I gave it a fair chance...I got ""used"" to it...and still, I think it's a horrible implementation. I feel like I'm working from one convenient location again.

=============
Previously...
=============

I just need to add one more edit. My install is still fresh, yet I've come to a snag that has brought my system to a screeching halt. I'm unable to boot up at this point, and although it says ""Preparing Automatic Repair,"" no repairs are taking place. Enough trying to look for the good in Windows 8. It really is garbage. The start screen is stupid, and it has no place on a desktop machine. I guess it's time to install everything from scratch again, but that's okay, since I didn't get around to installing more than a couple of programs before this happened anyway. So lame.

I drop it down to one star, because the description for one star is considered ""I hate it,"" and I do. Even if this was working without incident, that when a product works as expected, that doesn't count toward an opinion of the OS. It really has been unproductive, inconsistent, inefficient and quite unnecessary in regards to what it has to offer.

==============
Prior Opinion:
==============

I like the operating system now that I turned the house upside down looking for my upgrade path. I haven't had a single issue with performance.

There are things I think need much refinement with Windows 8, and all of it has to do with the transitional elements. Though I've figure out where the options are that I wanted to manipulate, it was nowhere near being an intuitive process. The new Start Screen is like sitting on the internet all day; you get all the pointless fluff you would browse through on the internet, all in one place; only now instead of doing it at your convenience, your online presence is announced to the world the moment you log in to Windows 8.

I have the internet, but I don't keep important files on the computers that are connected - I only goof around on this [Windows 8] one. So what does this mean for our work computers? I'm not sure yet, as those are still on previous versions, but I've got to wonder what good live tiles are going to be on a computer that isn't linked to the world.

One common annoyance is when I go for the top of the scroll bar on the right side of any scrolling window, the charms menu pops out and is quite distracting.

Anyway, this is a great operating system for goofing around.

===================================================================
12 of 15 people found the two-star review helpful below this point.

===================================================================

I bought this and opened it before Amazon added ""- UPGRADE"" to the title. Yes I read the upgrade notes, but I figured it was a message indicating that if I choose to upgrade a current installation, that my programs and their settings would remain intact after the process; there was no indication that I could not do a clean install on a new hard drive. I thought it was a great deal at almost seventy dollars being offered to entice those of us early-adopters who may be holding off because of all the updates and downloads that would be needed down the road. Well, it's still seventy dollars. Had they just put that down as the MSRP, I would have questioned it being a full version.

Although it has been made clear since, I am still stuck with an upgrade disk, which so far I'm not getting to use. Under normal circumstances I wouldn't ding a product that I haven't used, but I zoomed in on the pictures to make sure it was a full version and I didn't see ""Upgrade"" marked on the packaging, and that is Microsoft's fault, so yes, this product gets one star from me.

I have searched for a full version, and still this comes up as the most expensive Win 8 Pro at the MSRP of $199.99 - why would anyone have thought this isn't the full version?

I am furiously unhappy.","I agree with several of the other reviewers. The main concern is that the operating system doesn't always run properly, so I decided to use this one. If you are using Windows 10, you should probably use it somewhere else, maybe it"
luck | founder | company | murder | suspect | software | job | home | feature | auto | problem | run | version | system | performance | hesitation,"I have always had good luck with McAfee products, and although the founder of the company is now being sought as a murder suspect, it doesn't mean his software is not solid.  This was easy to install, ran well, and did the job.  As one of the standard-bearers of the anti-virus software franchises, you can't go wrong with McAfee.  I have two home computers, and the multi-user feature worked well.  I was able to install and run auto-updates no problem.

I am currently running this version on my home machines, and have not had a problem with either viruses or system performance.

I can recommend this or other McAfee products without hesitation.","Sadly, I haven't had luck with the murder suspect, so I bought his company to buy something that was similar but doesn't seem to work. So I bought it. It has a very good home made feature but"
ramito | version | sell | upgrade | software | bundle | program | price | consider | look | purchase | decision | buy | note | community | application | expense | ons,"As ramito mentioned, it's important to know which version Amazon is selling. I have version 3.5 and it required a paid upgrade to 3.6 or the current 4.2.1 version. I also have this latest version only since it was included as part of a Mac software bundle.
RapidWeaver is no longer a $50 program, since its price increased to $79. Upgrades from 3.5 are $30. This is without considering additional expenses for Themes, Plugins, Utilities, etc.

For $79, I would strongly recommend that potential buyers take a look at Sandvox Pro by Karelia, or Freeway Express by Softpress. Don't base your purchase decision on how this compares to iWeb, since pretty much any program is superior to iWeb.
I use Freeway Pro, and if I didn't I would seriously consider Sandvox or Freeway Express before buying RapidWeaver.

On a positive note, the RapidWeaver community is indeed helpful and RapidWeaver is a popular application. It's just overpriced considering the available alternatives and the expense of Add-ons as mentioned before.
Amazon's price of $42.49 is definitely more attractive than $79, but still not something I would pay for this program.","I am so disappointed that AstraSoft discontinued this version because this is the only software that is available to me now. I cannot comment on how well it performs in the US. When I have a Linux distribution, I usually use it"
bridge | video | editing | fraction | price | jump | user | world | expanse | playground | creativity | learning | curve | difference | version | omission | software | time | program | source | material | footage | drive | project | avchd | upgrade | camera | forum,"Final Cut Express is your bridge to serious video editing.  It has most of the features of the $1,000+ Final Cut Studio for a fraction of the price. It is a big jump for an iMovie user.  Final Cut opens up a new world of expanse playground for creativity. It has a learning curve but very exciting and a joyful one.

A big difference between version 3.5 and 4 is the omission of Soundtrack (similar to Garageband but designed for videographers) audio software; but at the same time the price was slashed from $299 to $199.

FCE is a nondestructive video editing program.  Clips in Final Cut Express are just pointers to the original source material and do not affect the source files themselves in your original footage on your hard drive. It can also import multiple formats and merge it in a project; DV, AVCHD, and even NTSC or PAL.

It might be worthy of upgrading from 3.5 if you have the new AVCHD camera.  Otherwise, you may want to think again.

Check out the official Apple forum for tips and tricks.  I also recommend to check out lynda dotcom for some great tutorials.

Mac only; If you want a good Windows video program, check out Adobe Premier Elements.",I have been using this bridge for the last few years. I tried it for about 4 hours and found that the editing was fairly seamless. After just the first few minutes of editing I could see the difference. The price is a fraction of
software | reference | material | information | source | info | property | purchase | agent | lawyer | documentation | homework | speak,"I've had this software for about 6 months now. And although I haven't officially used any of the forms yet, I find this software to be really good reference material. I feel like I can rely on the information in this software more than I would from a random source I found on Google.

Even with all the info, I don't think I would close on a property purchase without an agent and lawyer. But I feel like there's enough documentation in this software that I could do my homework and educate myself before intelligently speaking to an agent. I probably won't use 75% of the information here, but it's very nice to know that information is available and reliable.","I purchased this software because it's my reference material. I found the source for this and I will provide more background to help me understand how to use it. I am not a lawyer, but I do have a good amount of"
virus | person | claim | employee | account,"Soi Far , so Good.  Have not had a virus since Webroot was installed and I had some from Nortons, as well as McAfee. IN Fact a person claiming he was an employee from McAfee stole $5,100.00( Pay Pal claims)from my p[ay Pal account.  That's when I removed the others and instaledl Webroot.  So far, so good.  Recommended.",I have a virus infection which I believe is one of the reasons I cannot be found in a person. I work for a company that is not paid for in the U.S. Department of Labor and Human Resources. I am
advantage | version | virus | internet | protection,"Norton is just okay. It tends to mess up other programs, and viruses and I'm afraid that trojans also get through. The one advantage of this version over others: its extra features. Also, this version covers several devices.

Still, not the best virus and internet protection. Just okay.","Avantage: I have no idea how much virus there is now, but I know it's just advantage. I have no idea how well they've defended themselves against adversity. I have used it"
price | shippment | bit | year | virus,"Great price and fast shippment. Quick Scan seems to be a bit slower than last year, but more and more virus are out too so that doesnt worry me! Would recommend 100%.","Irecieved a much better price and got it wrapped too tightly. I had a bit of a surprise when it arrived damaged in my package. Only a few weeks after its delivery, I got a confirmation that"
go | limb | upgrade | operating | system | addition | look | stability | ease | use | internet | integration | exist | install | e | mail | accounting | rest | installation | process | thing | access | interface | option | view | lot | depend | bios | motherboard | power | button | burning | capability | file | cd | account | member | family | instal | program | level | cookie | protection | party | usage | tracking | pc | purchase | future | function | tie | compatibility | boot | partition | security | copy | version | disk,"I may be going out on a limb here, but Windows XP is the most important upgrade to the Windows operating system since Windows 95. In addition to a new look, it offers stability, ease of use and more Internet integration than ever before.
Installation was easy. You can either upgrade your existing Windows or do a clean install. I recommend a clean install so be sure to back up your important data (e-mail, accounting programs, etc.) You can boot from the CD and it will pretty much to the rest. Installation takes about 30-60 minutes but it was VERY easy. XP really knows what plug and play means. ALL, and I mean ALL of my peripherals were found and configured automatically.
Once installed, you will be prompted to activate. This was an easy and fast process. The next thing it will do is set up your Internet access. Once this is done, you are now ready to go. You will notice right away that the interface is different and very colorful. It may take a little while to get used to but once you do, you will like it. You also have an option of a ""classic"" Windows 9x view.
Windows XP makes a lot of functions very easy. First of all, depending on your BIOS and motherboard, you can tell Windows just what to do when you press your power button. It also has built in CD burning capability, however, to delete a file from a CD-RW, you must erase the CD and then put back the files you want. A little inconvenient but a lot more stable than DirectCD. It is VERY easy to set up individual users. You can set up a personalized account for each member of the family. Also, when installing many programs, it will detect XP and ask if you want certain people to access the program. This is very nice and secure. And with Internet Explorer 6.0, you can now choose the level of cookie protection. You will be amazed on how many third party ""usage tracking"" cookies that are placed on your PC.
Backward compatibly is very good to excellent with XP. XP ran all of my older windows based programs and MOST of my DOS games. A few DOS games worked about 80% and some not at all. I am sure that ""DOS EMULATORS"" will be available for purchase in the near future.
Windows XP seemed designed for Internet integration. Just about every major function in XP has a tie to the Internet. And because of this, Microsoft has included a built in Firewall. It is good, but I would recommend Norton Internet Security 2002.
For those of you who are worried about compatibility, Windows XP makes it pretty easy to set up a dual boot. All you need is a partition created before installing. After that, Windows does the rest.
For those who want security, go with Windows XP Professional. Everyone else can get by with Windows XP Home. If you have a previous copy of Windows, get the UPGRADE version. It will search for a previous install or ask you for the original Windows 9.x/2000 disk to verify.
There is a lot more I can say about Windows XP but you just need to see it for yourself. If you want stability, awesome Internet integration and overall easy of use, you must get this upgrade.","I'm going to try this again, if I get a chance, I can probably find it somewhere else. I'll look into it and see if I can get it done. Thanks to NetApp I haven'"
number | run | place | upgrade | install | sense | client | base | differentiator | touch | screen | learning | curve | opt | thing | system | memory | desktop | operating | give | life | exist | help | cost | management,"I have a number of clients who have XP running on computers that will support windows 7 64bit. With no real in-place upgrade from Windows XP doing an OEM install makes good economical sense.

Why Windows 7 and not Windows 8? My client base falls into 2 groups. The differentiator is whether they have a touch screen and if they do Windows 8 is OK but with a learning curve. So many clients are opting to go with Windows 7 instead of 8.

The main thing we check on the system to be upgraded is how much memory the system can support. We upgrade the system to at least 4GB and preferably 8GB.

An excellent desktop operating systems giving new life to existing systems and helping my client's cost management is worth 5 stars to me.","I have used a number of programs and services that are running on my systems. I had to find a place to store it all but I didn't find anywhere to buy it. Now that my number is up, I think it"
user | software | bug | tax | time | corporation,Been a Quicken user for years. While the software has an occasional bug it really is occasional and when it comes to tax time I find it's accurate and I've got all the reports I need for our corporation. That's what matters to me,I am a regular user of software that is supposed to help me with my tax obligations but I can't seem to find it. I have a bug that makes my tax obligations a little bit more complicated than my peers. I
edition | share | installation | process | registration | version,"This early edition of PagePlus certainly came with its share of bugs and quirks.
Thankfully, more recent versions are more streamlined and intuitive.

One of the biggest problems with this one was a clumsy installation process and registration.
PagePlus can be fun, just get a newer version than this.",I have been using EXCEPT for this Edition. I had to cancel the installation process to get it working properly. I use the same version as before but this time it is the same as the original. The difference is that the installation is
store | game | sale | quality | go | review | rating | ski | vacation | blizzard | stuck | stay | guy | tower | castle | treasure | try | plot | story | caretaker | past | skier | hotel | woman | history | photojournalist | voice | act | problem | culprit | mystery | couple | set | plenty | room | music | lack | idea | put | filler | have | puzzle | second | handfull | wich | challenge | ending | sense | rest | surprise | catch | score | setting,"I was at the store when I saw this game on sale for really cheap, so I thought ""Hey, why not get it?"". I'd seen really good reviews for this game, but I was still kind of apprehensive because it's such an old game, I thought the graphics would be really horrible. But I was surprised at what a quality game it is! I'm going to split my review up into different sections so I can give the game a more accurate rating.

PLOT - 4.5/5: Nancy's ski vacation is cut short when a blizzard keeps her stuck in the Wisconsin castle she's staying at. Apparently in the 1920's, some guy who really loved French castles decided to build one in Wisconsin, and even imported a tower from Marie Antoinette's castle to be added on to his. Nancy learns that Marie Antoinette was rumored to have left a treasure somewhere in the castle, so it's up to her to find the treasure before someone else tears the castle apart trying to find it. I thought this was a really good plot, and everything else into the story tied into it nicely. I only wish it had been longer, it was a little shorter than I had hoped. But overall, I was impressed!

CHARACTERS - 3.5/5: The characters include the castle's caretaker, Dexter, who is very defensive and has a dark past, and Jacques, a famous French skier who was actually really fun to listen to. The hotel's guests were Professor Hotchkiss, an eccentric old woman who studies French history, and Lisa, a photojournalist. Each of the characters had their own personalities and motives, which was good. The voice acting was good, too. My only problem was that the culprit was really obvious, like 20 minutes into the mystery I could tell who it was. That really bothered me, so I'm going to have to knock off a couple of points for it.

SETTING - 5/5: I loved the castle!! It was huge, I got lost plenty of times just trying to find my hotel room, haha. But there was tons to explore. Plus I was surprised how good the graphics were. I thought they might be kind of shabby because it's an older game, but I was way off. And the music was really nice, some of the best music I've heard in a Nancy Drew game.

PUZZLES - 3/5: I felt there was a serious lack of puzzles in this game. Maybe this came out before Her Interactive got the idea of putting in ""filler puzzles"" to make the games longer. It was kind of nice not having to do a puzzle every second, but I do want to have SOME puzzles. There were probably less than a handfull of puzzles in the whole game, wich must have been why it was so short.

IS IT CHALLENGING?: No. Like I said before theres only a few puzzles, and everything else is pretty easy. I'd give it a 2 for challenge.

ENDING - 5/5: The ending was good. It made perfect sense with the rest of the plot. The culprit isn't a surprise, but catching them was fun.

FINAL SCORE:
Plot: 4.5
Characters: 3.5
Setting: 5
Puzzles: 3
Challenge: 2
Ending: 5
= 23 divided by 6 = 3.8 rounded to 4.",I bought this for my 2nd time and it is still the best selling item on the market. I had no idea it had any real value for me when it came to rating a ski vacation. The problem is no longer there. I
word | processor | choice | reason | prefer | stuff | reveal | have | formatting | laptop | installation | spreadsheet | presentation | program | wp | version | life | ability | pdfs | ebook | creation | software | burning | database | fan | relationship | go | time,"I have been using WordPerfect since 1983. Although I use Microsoft Word at times, WordPerfect is still my word processor of choice. My primary reason for preferring WP over Word is that it is much easier to format documents and to fix stuff when it goes wrong.

I absolutely LOVE reveal codes. Nothing Word can do can make up for not having reveal codes. You can instantly see your settings and easily adjust any formatting.

The main reason to use Word is because everyone else uses it. The main reason to use WordPerfect is that it is the best word processor out there.

A few notes on WPX7:

I installed it on a Win7 laptop. It took about five minutes to run the installation. I only  installed WP and Lightning, not the spreadsheet and presentation programs, so it would take longer if you installed all of them. Everything worked immediately--no problems, no crashes, nothing.

The installation program will ask if you want to move settings from a previous WP installation to the new version and if you want to delete the old installation. It makes life easy when you upgrade.

The programs may be installed on up to three PCs.

The Home & Student version is a stripped-down version. It does not include a few features found in the Standard and Professional versions, such as the ability to edit PDFs, ebook creation software and disk burning software. It also does not include the Paradox database program that is only available in the Pro version.

I have been a huge WP fan for years, and this new version will keep our relationship going for a long time to come.",I'm a big fan of word processors. My primary reason is that I don't have choice software to help me write better documents. My main reason is that I prefer Wordpress to any other programs. If you are
antivirus | software | job | ask | input | time | interrupt | try | work | package | protection | cell | phone | box | mail | sheet | card | download | code | e,"What I mainly want from my antivirus software is for it to do its job, and shut up and leave me alone. :-) By that, I mean that I don't want it asking me for input all the time, or interrupting me when I'm trying to do something. I'm definitely satisfied with McAfee on that front. It's pretty unobtrusive. I assume it's doing its job -- antivirus software is one of those things that, if it's working properly, you don't really notice. I do appreciate that this package includes protection for all of your devices -- cell phone, tablet, etc.

I find it very silly that I was sent a physical box in the mail, which contained a sheet of instructions and a card with a download code. That's pretty wasteful, guys. Just e-mail it to me!",I have been using Antivirus software for years and this is one of the few programs that does a good job for you. It doesn't ask for your input when you are trying to use it. So I thought I'd try
replacement | internet | security | version | installation | cause | behavior | product | problem | hope | system | way | computer | server | having | world | price | complexity | bugginess | stuff | look | av | software | package,"I hoped this would be a viable replacement for Norton, which has gotten big and bloated (the internet security version). Installation of this was problematic and I suspect it is causing some strange behavior as well. That's not to say my other product is problem free, but I was hoping that this would be a simple and focused anti-virus product, but it seems to have hooks in the system in a more complex way than it's previous versions. I wanted to run it on one computer that's essentially a server, so now I'm not so sure.

Having said all that, it's hard to find a product these days that doesn't promise to secure the world for you. It all comes at a price - complexity and bugginess when used with real-world computers: those that we have loaded with lots of ""stuff"". I think I'll keep looking for a simpler AV software package.",I have been using Retina and it is now obsolete. I replaced my old laptop with the latest version of Netscape Antivirus which kills 99% of the virus. I now have a new version of the Antivirus which
spite | couple | way | income | work | intuit | software | bit | learning | curve | tax | season | patience,"In spite of the various problems the last couple of years, TurboTax remains a relatively painless way to do basic income taxes.  If your finances are organized and relatively simple, you may be able to e-file your returns after just a couple of hours worth of work.  The intuit software isn't perfect, and there always seems to be a bit of a learning curve each tax season, but it is still straightforward if one has the patience to go through all the steps. Cautiously recommended.","I've used this for couple of years and found ways to supplement my income by working in remote areas and not just in the form of a couple of hours per week, I could possibly use another couple of months without paying for it."
antivirus | include | program | require | restart | piece | software | fact | computer | miracle,"I have recently tried current versions of some common antivirus programs, and 3 had major flaws including buttons which didn't work and complete crashes of the entire program requiring a restart.

AVG is not a great piece of software.  Most noticeable is the fact that it slows down the computer a little.

But it is the only one I have found which actually works, which is apparently a miracle.  I give it 4 stars only relative to how awful everything else is.","I have been using Antivirus because I didn't realize that they are still required by law. I have included it in my antivirus program, but it still requires a restart. I like the fact that it doesn't break my"
run | have | slow | fail | security | software | turn | problem | order | malware | rocket | scientist | conclusion,"We've been running Trend Micro for the last 10+ years, and thought it was pretty good. Then we started having serious problems with our computers, specifically slowing down, failing to recognize hyperlinks, failing to transmit passwords properly (e.g., the New York Times), interference with websites (e.g., amazon failing to operate properly) and the security software itself turning off spontaneously. Yet this software failed to recognize the problem.

So, I loaded the free security software that comes with Windows 7 (Microsoft Security Essentials), and in short order it identified two notorious pieces of malware (VCQ.exe and DropInSavings) plus seven lesser ones. You don't have to be a rocket scientist to reach the conclusion to replace Trend Micro with Microsoft Security Essentials or some other security software that actually works.","I have been using this for too long and I was really sad that it took sooo much time to start it. And since I'm running on my own, I haven't had any problems with it, so I decided"
software | profile | quality | product | level | speaker | core | thing | principle | language | avoid | translation | head | see | picture | apple | say | hear | try | regard | method | program | lack | teach | learn | college | professor | thinking | option | computer | hype | go | lot | work | aide | start | journey,"I had high hopes for this software, as Rosetta Stone has a very high profile and is quite expensive.  I evaluated it simply to see what the quality of the product was; I am already an intermediate level Mandarin speaker (native English speaker).

Rosetta Stone has one core thing right: the principle that you learn a foreign language best by avoiding ""translation"" in your head.  It is much better to learn Chinese by seeing a picture of an apple and saying/hearing ""pingguo"" than it is to look at it and think ""apple"" in English and trying to translate to Chinese.  In this regard, their method is effective.

Where this program is lacking, however, is in not teaching the Chinese characters.  It sounds strange to English speakers, but it really is true that learning the characters is absolutely essential to learning to speak the language well.  (I resisted this at first too, but luckily a college professor saved me from my wrong thinking).  I would love to Rosetta add an option in the software that allows you to learn the characters as an intrinsic part of learning the language.

If you're just trying to learn to be conversant, and don't want to learn the characters, and prefer not to be tied to your computer, I find the Pimsleur CDs to be a better option.

Overall- good program - but don't fall for the hype that learning Chinese is going to be easy.  It's a lot of hard work; this is a decent aide for starting that long journey.","I have been using this software for years, and I was first introduced to it in Madera in the early 90's and for some years had them ship me the product until I found a level of speaker who can actually communicate with me"
number | photo | editor | adobe | product | capability | lot | time | touch | image | software | chance | cost | surface | usage | star | installation | instal | pc | bit | work,"I've used a number of photo editor products over the years.  The big packages (adobe photoshop) the freeware packages (gimp, paint.net) the in-between packages (adobe elements).  This product has the capability to do a lot of things and seems to do them nicely.  I haven't really stretched the limits yet... for me, typically 95% of the time I am only very moderately touching up an image, 5% of the time I get really into things for hours and stretch the capabilities of the software.  I haven't yet had a chance to mess with this software for the 5% yet.

As a whole... this seems to be a nicely priced product to compete with the higher cost products.  I've only scratched the surface on its usage so far.

Hiccups.. deducted one star for issues with installation.  Something got mucked up while installing this on my PC (win 7) and had to fiddle a bit to get things working.",I've used a lot of products since I started using ADOBE. I had a lot of fun with this product. I did not use any other photo editor and I did not use any other product. I did use
product | drive | account | phone | squeezy | company | time | choice | internet | security,"This product is great for me as many of my devices do not have an optical drive. I just had to log on to my Norton account and add to my phone and tablets,  easy squeezy. Symantec is a trustworthy company that one of my best all time friends used to work for, and therefore I know that it is a great choice for internet security.","I purchased this product because it's my favorite, ever. I used it on my hard drive and it still runs my account, but I still have my phone number on it and it's not squeezy anymore. I am"
product | install | software | price | way | account | code | setup,"This product allows you to download on install on all your devices the McAfee software for one low price and manage them all in the same way. They make it pretty easy, when you go online to get it, you have to log into your account and then you get a code that goes into the setup for the software install and off you go!","I have been using this product since it launched, back several months ago. I didn't expect it to cost much more than what it would cost. If you are installing software on your computer, this is the product. I have tried so"
run | player | program | tech | support | refund | wither,I was running Nero 8 and installed a Blu-Ray player.  When I inserted a Blu-Ray Disc Nero started and told me I had to have Nero 9.  I bought the program and then found out it does not support any Blu-Ray.  Tech support was very rude and would not give me a refund.  Also it was extremly bloated and HD intensive.  Stay wither Nero 7 or 8 or another program all together.,"Run 'Must' program and it's like a good program. I had no issues with the tech support, but I did get a refund if I used it. If you are using WinMovie you"
computer | run | horror | product,I installed this on a new computer running Vista.  I read some of the horror stories of other reviewers who tried to upgrade older versions of Nero with Nero 8.  I had no problems at all.  Program installed perfectly and works as advertised.  I believe it is the best product of it's kind.,I have a hard time using this computer and I have to find something like it. I was really horrified when it started to run into my head and my system started to freeze. This was a horrible product.
person | computer | expect | experience | need | customer | support | respond | assistant | attention | technology,"It was amazingly easy to set up for a person like me who knows nearly nothing about computer networks. I was expecting a painful experience and a need to call customer support, but after responding to some simple questions from the ""Setup assistant"" on my Mac, I was suddenly told that it was all done! It works flawlessly ever since, never needing any attention. Just exactly what technology should be like. Thank you Apple!","I am a person who uses the computer and never sets his expectations. Therefore, I want to provide the best experience possible. I can expect immediate customer support. I will also be responsive to any requests I receive from my customers. My personal"
go | feather | laptop | price | software | package,Awesome. I was going to purchase Microsoft Office. I'm retired and didn't need all of Micro Office's bells and whistles (like macro feather) for my new laptop.  Perfect price $0.00 :-> and perfect software package for my needs.,I was excited to get this done! It's really nice that I can use it on my laptop (with the feather attached) or wherever I want to be. I can't seem to find it now. Thanks for Amazon's
computer | software | problem | lot | travel | home,"I have Windows XP on my computer, and I loaded this software with no problem. I think it is good software, and could be very useful for someone that does a lot of traveling. I however own a GPS, so I only use this when I want to look something up when I'm at home. It did not freeze up my computer though, and it works great.",I have a hard time using computers when I need to run my computer. I have a problem with my hard to use software. I spend a lot of time traveling and buy new ones at my local Sally Computer Center.
security | suite | laptop | desktop | box | fan | software | time | variety | uninstalle | gripe | slow | installation | process | update | day | scanning | problem | protection | need | web | surf | having | couple | function | week | upload | sort | glitch | program | error | state | run,"I installed this security suite on my laptop and desktop. Both operate on Windows XP, and have specs well above what the stated requirements are on the McAfee box. I've never been a fan of any security software and have used my computers unprotected for many years with no problems, but I figured it was time to upgrade. I've tried Norton, Panda, and a variety of other software and wound up uninstalling them after a few days.

My gripe with the McAfee software is that there is an obvious slow-down in both of my computers, more so with the laptop. The installation process was also painfully slow, and now I feel like there's a new update to upload every single day.

On the positive side, the scanning process was pretty quick; McAfee located 1 potential problem, and asked me if I wanted to remove it. It's It's great that this is an 8-in-1 protection, so there's no need to go out and buy additional products that may or may not work together. My favorite part so far has been the McAfee Site Advisor, which I feel makes web surfing much safer.

Having used this software for a couple days, it's too early to tell if there are any kinks, but so far everything is functioning well.

A week later: while uploading an update, there was some sort of a glitch, and I was instructed to re-install the program. Tedious..

A couple weeks into using the software: almost every day I get an error stating that McAfee needs to be re-installed. After a few times of this run-around, I uninstalled the program instead. Would definitely rate this 1 or 2 stars now...",I was using this suite for several years and found helpful despite the limitations of my laptop and desktop. I was first introduced to it in San Jose in the early 90's and for some years had them ship me the software until I found
improvement | touch | screen | email | program | way | interface | say | spokesperson | complain | line | ultrabook | shell | paradigm,"Once you download Classic Shell (free) for Windows 8, most of your problems with Windows 8 will disappear. The Classic Shell can be customized for further improvement, but just using it as installed makes Windows 8 as easy as Windows 7, plus you have the touch screen capabilities. The email program will still be poor. However, you can buy Office 2010, which works fine on Windows 8. Most of your other applications will also work just the way they used to work.  Microsoft really screwed up with the Windows 8 interface, and the upcoming Windows 8.1 is not much better.  While not saying it in so many words, a Microsoft spokesperson took 10 minutes to say that users should quit complaining and get used to it. Bottom line, I hated Windows 8 as it came with my new ultrabook. I could barely get it to work where I could do anything productive. With the new shell installed, Win 8 works quite well indeed. If Microsoft had done the shell, I'd give it 5 stars and get used to the new paradigm.  There is also a much more expensive Win 8 shell ($5.00) that you might like better.",I was impressed with the small screen size and the way it displays images is clearer. I tried it on my Mac and I was able to see the improvement. After one use I switched back to the Surface Professionnel.
product | video | include | variety | experience | interface | ease | use | power | speed | learning | curve | terminology | manipulation | camera | phone | lot | room | growth | expand | set | user | software | project | family | tool | editing | bit | know | process | time | info | link | functionality | sentence | explanation | analogy | work | home | usage | scratch | surface,"I am amazed at what is being bundled into a $80 product these days.  I've used various video products over the years, including Pinnacle and a variety of free ones, and based on that experience, really like the interface and ease of use of VideoStudio Pro X8.

The power of VideoStudio Pro X8 is that you can relatively quickly come up to speed (there is a learning curve, just to understand the icons and terminology) and do basic video manipulation of a camera or phone video.  And then, there is a lot of room for growth as your skills and experience expand.  VideoStudio Pro X8 also comes with a nice set of images, videos, and sound tracks that you can start with and then expand upon on your own.  This makes doing simple things to liven up your video much easier.

I am a sporadic user of video software.  I will get onto a personal project with family video or something, and will immerse myself into the tool, explorer the capabilities, and then when done, not come back video editing for months.  VideoStudio Pro X8 is easy enough to just use, but it takes a bit to get use to the fine details of the interface and knowing how to shortcut the process.  My only want here is to take the time to put a little info link (i) by all the functionality screens and provide a sentence or two of explanation.

VideoStudio Pro X8 has more capabilities to it than most people will use.  There's an analogy I like to use for products like this.  This product is like the Microsoft Office products (Word, Excel, PowerPoint).  Each of those products are really easy to use and get work down.  When most people use the products for work or home typical usage, they are only scratching the surface of what the product is capable of.  Until you need it, and if you do, its there.  Seems to me that VideoStudio Pro X8 is the same.","I have been using this product since it launched, back several months ago. I was pleased and surprised that the product offered so many options for user convenience and ease of use. I was amazed that the speed of the camera and my learning curve was"
addition | line | change | flinch | yore | watch | paint | wait | version | bit | learning | curve | product | end | get | photo | manipulation | time | company | software | price | level | sophistication | set,"I've used PaintShop for years. This is a speedy addition to the long line of predecessors. It's extremely quick, which really is a nice change (recent models have been faster, but I'm still flinching from the PaintShop versions of yore that made you feel like you were watching paint dry, waiting for them to load.)

This version, though, does have more than a bit of a learning curve, even for people who have used the product before. It's definitely high end for getting results from  your photo manipulation. I haven't spent as much time on this as I should, but because I'm familiar with the company's software, it's not completely unfamiliar.

I also think the price is decent for the level of sophistication. This is a very nice set up. Just understand you have to put the time in to learn how to use it, especially if this is software that's entirely new to you.","Additionalon products have several different products on it. From the basic to the more advanced, the additional line does not have any artificial dyes. So while the name suggests a change in the formulation, it"
movie | discussion | site | safeguard | computer,"One movie discussion site I frequently visit is for unknown to me reasons continually plagued with viruses.  The McAfee Livesafe does work at safeguarding my computer on that site, and for that I am grateful.",I have moved from Germany to Austria where I am currently living. I have a discussion on how to use this site. I want to find a safe place to hide my files and my discussion on how to use it. I can'
layout | functionality | smack | middle | bit | collection | title | thing | learn | asset | browser | price | learning | curve | editing,"Pinnacle Studio is probably best described as ""just about exactly what you'd expect in most respects"". It's fairly similar to Adobe Premiere in layout, so if you're used to that but don't want to either shell out for Premiere or step down to Premiere Elements, it'll be decently familiar (as functionality goes, it's smack in the middle of the two). I did find it a bit sluggish with a rather excessive collection of title and effects templates; it really is possible to have too much of a good thing, and learning to navigate the asset browser takes a little longer than I'd like.

Overall, the price is right, the learning curve isn't too bad, and although you won't rave about it, it works fine for basic to intermediate editing tasks.",I love Layout and its functionalities. It is really nice for a quick clean up and the smackdown is great. It cuts across the board and cuts across the sections. It's really nice to have such a
